Title,Authors,Publication Year,DOI
CORĒHEALTH: OPERATING CENTER OF TELEMEDICINE FOR CHRONIC DISEASES AND CLINICAL NETWORKS OF APULIA REGION,Gorgoni G.; Notarangelo P.; Petrarolo V.,2023,
Performance Benchmarking of FHIR Terminology Operations in ETL Jobs,Wiedekopf J.; Drenkhahn C.; Ingenerf J.,2023,10.3233/SHTI230244
quEHRy: a question answering system to query electronic health records,Soni S.; Datta S.; Roberts K.,2023,10.1093/jamia/ocad050
The need for multimodal health data modeling: A practical approach for a federated-learning healthcare platform,Cremonesi F.; Planat V.; Kalokyri V.; Kondylakis H.; Sanavia T.; Miguel Mateos Resinas V.; Singh B.; Uribe S.,2023,10.1016/j.jbi.2023.104338
Engineering Data Assets for Public Health Applications: A Covid-19 Case Study,Scriney M.; Timilsina M.; Curry E.; Porwol L.; Nie D.; Dahley D.; Fernandez J.B.; D'Aquin M.; Roantree M.,2023,10.1109/BigData59044.2023.10386435
"ELGA Terminology Server for Clinical Decision Support: A Case-Study Using an Existing Knowledge Base, CDS Hooks and FHIR",Lanyi L.; Rinner C.,2023,10.3233/SHTI230025
Handgrip Strength Time Profile: from BodyGrip to Gripwise,Andrade T.F.; Restivo M.T.; Urbano D.,2023,10.1109/exp.at2358782.2023.10545767
"International Conference on Information Technology and Systems, ICITS 2023",,2023,
"Integrating Security and Privacy Mechanisms with Fast Health Interoperability Resources (FHIR), a Scoping Review",Pavão J.; Bastardo R.; Rocha N.P.,2023,10.1007/978-3-031-33261-6_33
Practical Guidelines for Developing Secure FHIR Applications,Mense A.; Kienast L.; Noori A.R.; Rathkolb M.; Seidinger D.; Pavão J.,2023,10.1007/978-3-031-33258-6_22
Predicting and Understanding Care Levels of Elderly People with Machine Learning A Random Forest Classifier Integrated with E-Health App and FHIR-Based Data Modeling,Heiba N.; Mohamad Y.; Velasco C.A.; Gappa H.; Berlage T.; Geisler S.,2023,10.1007/978-3-031-48041-6_4
WASP—A Web Application to Support Syntactically and Semantically Correct SNOMED CT Postcoordination,Drenkhahn C.; Ohlsen T.; Wiedekopf J.; Ingenerf J.,2023,10.3390/app13106114
On the Trustworthiness of FHIR-Based Intemet-of-Things Digital Health Systems,Pope T.; Patooghy A.; Sarrafzadeh A.,2023,10.1109/MWSCAS57524.2023.10406028
"27th World Multi-Conference on Systemics, Cybernetics and Informatics, WMSCI 2023",,2023,
"Creating a Medical Imaging Workflow Based on FHIR, DICOMweb, and SVG",Tang S.-T.; Tjia V.; Noga T.; Febri J.; Lien C.-Y.; Chu W.-C.; Chen C.-Y.; Hsiao C.-H.,2023,10.1007/s10278-021-00522-6
MOTU on FHIR: A preliminary strategy to enable interoperability for retrospective dataset standardization,Arcobelli V.A.; Moscato S.; Marfoglia A.; Nardini F.; Randi P.; Davalli A.; Carbonaro A.; Palumbo P.; Chiari L.; Mellone S.,2023,10.1109/IEEECONF58974.2023.10404816
User-Centered Design and Implementation of an Interoperable FHIR Application for Pediatric Pneumonia Prognostication in a Randomized Trial,Turer R.W.; Gradwohl S.; Stassun J.; Johnson J.; Slagle J.; Reale C.; Beebe R.; Nian H.; Zhu Y.; Albert D.; Coffman T.; Alaw H.; Wilson T.; Just S.; Peguillan P.; Freeman H.; Arnold D.H.; Martin J.M.; Suresh S.; Coglio S.; Hixon R.; Ampofo K.; Pavia A.T.; Weinger M.; Williams D.; Weitkamp A.O.,2023,10.1055/a-2297-9129
Zesting the internet of pharma things,Aungst T.D.,2023,10.1016/B978-0-443-13360-2.00001-0
"7th and 8th International Conference on Information and Communication Technologies for Ageing Well and e-Health, ICT4AWE 2021 and ICT4AWE 2022",,2023,
Interdisciplinary Teams in Health Informatics: Using FHIR Standards to Share Computable Knowledge,Andrikopoulou E.; Schreiweis B.; Anywar M.,2023,10.3233/SHTI230201
Design of a FHIR interface for wearable healthcare devices,Lee J.; Jang S.; Park E.,2023,10.1109/ICUFN57995.2023.10199866
A Systematic Literature Review of Interoperability in Healthcare using FHIR,Gottumukkala M.,2023,10.54808/WMSCI2023.01.9
The Generation of Standardized e-Learning Content Packages from Interoperable FHIR Clinical Cases,Garcia F.B.; Cabada J.G.; Diaz J.G.; Guinez-Molinos S.; Sierra Rodriguez J.L.,2023,10.1109/CBMS58004.2023.00250
Implementation of Interoperable Healthcare Standards for Community Healthcare,Bae Y.S.; Park Y.; Lee S.M.; You H.; Park Y.; Lee H.; Yoon H.-J.,2023,10.3233/SHTI230146
RD-MON - Building a Rare Disease Monitor to Enhance Awareness for Patients with Rare Diseases in Intensive Care,Blasini R.; Michel-Backofen A.; Schneider H.; Marquardt K.,2023,10.3233/SHTI230139
Assessing Quality of Life Using FHIR - How to Combine Patient Reported Outcome with Patient Generated Data for Better Compliance,Beutter C.N.L.; Werner P.; Sigle S.; Martens U.M.; Fegeler C.,2023,10.3233/SHTI230083
Feasibility of Implementation of a Mobile Digital Personal Health Record to Coordinate Care for Children and Youth With Special Health Care Needs in Primary Care: Protocol for a Mixed Methods Study,Ming D.Y.; Wong W.; Jones K.A.; Antonelli R.C.; Gujral N.; Gonzales S.; Rogers U.; Ratliff W.; Shah N.; King H.A.,2023,10.2196/46847
The SMART BEAR Project: An Overview of Its Infrastructure,Su Q.; Peretokin V.; Basdekis I.; Kouris I.; Maggesi J.; Sicuranza M.; Acebes A.; Bucur A.; Mukkala V.J.R.; Pozdniakov K.; Kloukinas C.; Koutsouris D.D.; Iliadou E.; Leontsinis I.; Gallo L.; De Pietro G.; Spanoudakis G.,2023,10.1007/978-3-031-37496-8_21
Patient trajectory visualization for FHIR healthcare data: A use case on melanoma patients,Li M.; Galetzka W.; Eryilmaz B.; Lodde G.C.; Livingstone E.; Schlötterer J.; Seifert C.,2023,
Smart Contract Authentication assisted GraphMap-Based HL7 FHIR architecture for interoperable e-healthcare system,Sreejith R.; Senthil S.,2023,10.1016/j.heliyon.2023.e15180
"DEVELOPMENT OF AN INTEROPERABILITY PLATFORM FOR INFORMATION SYSTEMS IN THE EHEALTH DOMAIN, FOR THE PORTUGUESE HEALTH SYSTEM",Pereira J.D.; Brito M.A.; Machado R.J.,2023,
A Framework for Automatic Clustering of EHR Messages Using a Spatial Clustering Approach,Ayaz M.; Pasha M.F.; Le T.Y.; Alahmadi T.J.; Abdullah N.N.B.; Alhababi Z.A.,2023,10.3390/healthcare11030390
Mapping the SPHN Dataset to FHIR,Klopfenstein S.A.I.; Thun S.; Crameri K.; Stellmach C.,2023,10.3233/SHTI230082
VACtrac: Enhancing access immunization registry data for population outreach using the Bulk Fast Healthcare Interoperable Resource (FHIR) protocol,Lenert L.; Jacobs J.; Agnew J.; Ding W.; Kirchoff K.; Weatherston D.; Deans K.,2023,10.1093/jamia/ocac237
A Machine Learning Approach to Digitize Medical History and Archive in a Standard Format,Bouh M.M.; Hossain F.; Ahmed A.,2023,10.5220/0011986400003476
From FAIR4Health Project to 1+MG Initiative: A Spain - Italy Collaboration,Boaglio A.; Parra-Calderón C.L.; Martinez-García A.; Escalona-Cuaresma M.J.; Maggi N.; Coviello D.; Uva P.; Giacomini M.,2023,10.3233/SHTI230153
Enhancing Interoperability of HL7 Resources Using Namespaces in Graph Databases,Pointner A.; Praschl C.; Krauss O.,2023,10.46354/i3m.2023.iwish.001
Barriers and facilitators to the implementation of a new European eHealth solution (SurPass v2.0): the PanCareSurPass Open Space study,de Beijer I.A.E.; Hardijzer E.C.; Haupt R.; Grabow D.; Balaguer J.; Bardi E.; Cañete Nieto A.; Ciesiūniene A.; Düster V.; Filbert A.-L.; Gsell H.; Kapitančukė M.; Ladenstein R.; Langer T.; Muraca M.; van den Oever S.R.; Prikken S.; Rascon J.; Tormo M.T.; Uyttebroeck A.; Vercruysse G.; van der Pal H.J.H.; Kremer L.C.M.; Pluijm S.M.F.,2023,10.1007/s11764-023-01498-8
The Current State of Healthcare Information Exchange (HIE) and Proposing a Blockchain HIE Infrastructure,Mohan R.; Ferris T.,2023,10.1007/978-3-031-14591-9_3
Interoperability of Clinical Data through FHIR: A review,Pimenta N.; Chaves A.; Sousa R.; Abelha A.; Peixoto H.,2023,10.1016/j.procs.2023.03.115
Precision Oncology Core Data Model to Support Clinical Genomics Decision Making,Botsis T.; Murray J.C.; Ghanem P.; Balan A.; Kernagis A.; Hardart K.; He T.; Spiker J.; Kreimeyer K.; Tao J.; Baras A.S.; Yegnasubramanian S.; Canzoniero J.; Anagnostou V.,2023,10.1200/CCI.22.00108
An Ecosystem of Digital Twins for Operating Room Management,Burattini S.; Montagna S.; Croatti A.; Gentili N.; Ricci A.; Leonardi L.; Pandolfini S.; Tosi S.,2023,10.1109/CBMS58004.2023.00317
SiN3: Scalable Inferencing with SPARQL CONSTRUCT Queries,Arndt D.; Van Woensel W.; Tomaszuk D.,2023,
Problem-Oriented Medical Records for Describing Care Cases Using Multi-Tenants,Mohammed S.; Fiaidhi J.; Sawyer D.,2023,10.1109/IRASET57153.2023.10153018
Breaking Barriers for Interoperability: A Reference Implementation of CSV-FHIR Transformation Using Open-Source Tools,Alkarkoukly S.; Kamal M.M.; Beyan O.,2023,10.3233/SHTI230061
Enabling AI-Augmented Clinical Workflows by Accessing Patient Data in Real-Time with FHIR,Major V.J.; Wang W.; Aphinyanaphongs Y.,2023,10.1109/ICHI57859.2023.00095
Evaluating a CDS Hook for FHIR Questionnaires in a SMART on FHIR App and an Existing Dermatological CDS System,Tschandl P.; Rinner C.,2023,10.3233/SHTI230002
Identifying Relevant FHIR Elements for Data Quality Assessment in the German Core Data Set,Draeger C.; Tute E.; Schmidt C.O.; Waltemath D.; Boeker M.; Winter A.; Löbe M.,2023,10.3233/SHTI230117
Local Data Quality Assessments on EHR-Based Real-World Data for Rare Diseases,Tahar K.; Verbuecheln R.; Martin T.; Graessner H.; Krefting D.,2023,10.3233/SHTI230121
"Enhancing Data Protection via Auditable Informational Separation of Powers Between Workflow Engine Based Agents: Conceptualization, Implementation, and First Cross- nstitutional Experiences",Erdfelder F.; Begerau H.; Meyers D.; Quast K.-J.; Schumacher D.; Brieden T.; Ihle R.; Ammon D.; Kruse H.M.; Zenker S.,2023,10.3233/SHTI230126
"The Fast Health Interoperability Resources (FHIR) Standard and Homecare, a Scoping Review",Pavão J.; Bastardo R.; Santos M.; Rocha N.P.,2023,10.1016/j.procs.2023.01.408
Towards Complex Event Processing for Clinical Decision Support using FHIR,Kober G.; Robaldo L.; Paschke A.,2023,
Targeting repetitive laboratory testing with electronic health records-embedded predictive decision support: A pre-implementation study,Rabbani N.; Ma S.P.; Li R.C.; Winget M.; Weber S.; Boosi S.; Pham T.D.; Svec D.; Shieh L.; Chen J.H.,2023,10.1016/j.clinbiochem.2023.01.002
The SMART Text2FHIR Pipeline,Miller T.A.; McMurry A.J.; Jones J.; Gottlieb D.; Mandl K.D.,2023,
No Transfer Without Validation: A Data Sharing Framework Use Case,Hund H.; Wettstein R.; Hampf C.; Bialke M.; Kurscheidt M.; Schweizer S.T.; Zilske C.; Mödinger S.; Fegeler C.,2023,10.3233/SHTI230066
A cloud-based pipeline for analysis of FHIR and long-read data,Dunn T.; Cosgun E.,2023,10.1093/bioadv/vbac095
Caring is Sharing - Exploiting the Value in Data for Health and Innovation - Proceedings of MIE 2023,,2023,
Migration from HL7 Clinical Document Architecture (CDA) to Fast Health Interoperability Resources (FHIR) in Infectious Disease Information System of Estonia,Bossenko I.; Linna K.; Piho G.; Ross P.,2023,10.1145/3555776.3577836
Introducing HL7 FHIR Genomics Operations: A developer-friendly approach to genomics-EHR integration,Dolin R.H.; Heale B.S.E.; Alterovitz G.; Gupta R.; Aronson J.; Boxwala A.; Gothi S.R.; Haines D.; Hermann A.; Hongsermeier T.; Husami A.; Jones J.; Naeymi-Rad F.; Rapchak B.; Ravishankar C.; Shalaby J.; Terry M.; Xie N.; Zhang P.; Chamala S.,2023,10.1093/jamia/ocac246
fhircrackr: An R Package Unlocking Fast Healthcare Interoperability Resources for Statistical Analysis,Palm J.; Meineke F.A.; Przybilla J.; Peschel T.,2023,10.1055/s-0042-1760436
Definition of an FHIR-based multiprotocol IoT home gateway to support the dynamic plug of new devices within instrumented environments,Zampognaro P.; Paragliola G.; Falanga V.,2022,10.1007/s40860-021-00161-2
Health Informatics: Engaging Modern Healthcare Units: A Brief Overview,Yogesh M.J.; Karthikeyan J.,2022,10.3389/fpubh.2022.854688
An Agile Approach to Accelerate Development and Adoption of Electronic Product Information Standards,Chronaki C.; Anderson C.; Villadsen J.K.; Hurlen P.; Cangioli G.; Ferrari G.M.; Moen A.,2022,10.3233/SHTI220547
"Why APIs? Anticipated value, barriers, and opportunities for standards-based application programming interfaces in healthcare: perspectives of US thought leaders",Gordon W.J.; Rudin R.S.,2022,10.1093/jamiaopen/ooac023
ETL Processes for Integrating Healthcare Data - Tools and Architecture Patterns,Cheng K.Y.; Pazmino S.; Schreiweis B.,2022,10.3233/SHTI220974
An IoT-based interoperable architecture for wireless biomonitoring of patients with sensor patches,Famá F.; Faria J.N.; Portugal D.,2022,10.1016/j.iot.2022.100547
An ETL-process design for data harmonization to participate in international research with German real-world data based on FHIR and OMOP CDM,Peng Y.; Henke E.; Reinecke I.; Zoch M.; Sedlmayr M.; Bathelt F.,2023,10.1016/j.ijmedinf.2022.104925
"A Data Transformation Methodology to Create Findable, Accessible, Interoperable, and Reusable Health Data: Software Design, Development, and Evaluation Study",Sinaci A.A.; Gencturk M.; Teoman H.A.; Erturkmen G.B.L.; Alvarez-Romero C.; Martinez-Garcia A.; Poblador-Plou B.; Carmona-Pírez J.; Löbe M.; Parra-Calderon C.L.,2023,10.2196/42822
Generation of FHIR-Based International Patient Summaries from ELGA Data,Dimitrov A.; Duftschmid G.,2022,10.3233/SHTI220339
Open Infrastructure for Standardization of HL7® FHIR® Implementation Guides in Austria,Egelkraut R.; Traxler B.; Helm E.; Krauss O.; Schuler A.,2022,10.3233/SHTI220372
Functional Assessment Data: Current Status of Federal Initiatives to Support Interoperability among Post Acute Care Settings,Sockolow P.; Chou E.Y.,2023,
Health information exchange through a Device-to-Device protocol supporting lossless encoding and decoding,Kiourtis A.; Mavrogiorgou A.; Kyriazis D.,2022,10.1016/j.jbi.2022.104199
Strategies and Recommendation for Data Loading of FHIR-Based Data Marts with Focus on GDPR Compliance,Anywar M.; Schreiweis B.; Ulrich H.,2022,10.3233/SHTI220921
"Blockchain-Based Service-Oriented Architecture for Consent Management, Access Control, and Auditing",Roman-Martinez I.; Calvillo-Arbizu J.; Mayor-Gallego V.J.; Madinabeitia-Luque G.; Estepa-Alonso A.J.; Estepa-Alonso R.M.,2023,10.1109/ACCESS.2023.3242605
Visualization of Medical Wearable-Data Using SMART-on-FHIR-A Concept for an Interdisciplinary Complex Practical Course,Bathelt F.; Reinecke I.; Sedlmayr B.; Höhne S.; Gierschner C.; Sedlmayr M.,2022,10.3233/SHTI220908
G-Lens: Using HL7 FHIR International Patient Summary to Highlight Key Information in Medication Leaflets,Moen A.; Chronaki C.,2022,10.3233/SHTI220257
Transfiguration of health care from human to machine touchpoint—A prospect or a pittance?,Rajathi G.I.; Elton R.J.; Mol M.B.; Prinza L.; Prasath G.J.; Rajarathnam J.M.,2023,10.1016/B978-0-323-89872-0.00010-1
"MEDINFO 2021: One World, One Health - Global Partnership for Digital Innovation - Proceedings of the 18th World Congress on Medical and Health Informatics",,2022,
Economic analysis of a single institutional review board data exchange standard in multisite clinical studies,"Eisenstein E.L.; Walden A.; Donovan K.; Zozus M.N.; Yu F.B., Jr; West V.L.; Hammond W.E.; Muhlbaier L.H.",2022,10.1016/j.cct.2022.106953
PheNominal: an EHR-integrated web application for structured deep phenotyping at the point of care,Havrilla J.M.; Singaravelu A.; Driscoll D.M.; Minkovsky L.; Helbig I.; Medne L.; Wang K.; Krantz I.; Desai B.R.,2022,10.1186/s12911-022-01927-1
Mapping of ICD-O Tuples to OncoTree Codes Using SNOMED CT Post-Coordination,Ohlsen T.; Kruse V.; Krupar R.; Banach A.; Ingenerf J.; Drenkhahn C.,2022,10.3233/SHTI220464
Decentralized EHRs in the Semantic Web for Better Health Data Management,Celuchova Bosanska D.; Huptych M.; Lhotská L.,2022,10.3233/SHTI220975
AHD2FHIR: A Tool for Mapping of Natural Language Annotations to Fast Healthcare Interoperability Resources-A Technical Case Report,Scheible R.; Caliskan D.; Fischer P.; Thomczyk F.; Zabka S.; Schneider H.; Boeker M.; Schulz S.; Prokosch H.-U.; Gulden C.,2022,10.3233/SHTI220026
Decision rules and expressions,Jenders R.A.; Rhodes B.,2023,10.1016/B978-0-323-91200-6.00011-5
The Architecture of a Feasibility Query Portal for Distributed COVID-19 Fast Healthcare Interoperability Resources (FHIR) Patient Data Repositories: Design and Implementation Study,Gruendner J.; Deppenwiese N.; Folz M.; Köhler T.; Kroll B.; Prokosch H.-U.; Rosenau L.; Rühle M.; Scheidl M.-A.; Schüttler C.; Sedlmayr B.; Twrdik A.; Kiel A.; Majeed R.W.,2022,10.2196/36709
Letter to the Editor: FHIR RDF - Why the world needs structured electronic health records,Turki H.; Rasberry L.; Hadj Taieb M.A.; Mietchen D.; Ben Aouicha M.; Pouris A.; Bousrih Y.,2022,10.1016/j.jbi.2022.104253
"ELaPro, a LOINC-mapped core dataset for top laboratory procedures of eligibility screening for clinical trials",Rafee A.; Riepenhausen S.; Neuhaus P.; Meidt A.; Dugas M.; Varghese J.,2022,10.1186/s12874-022-01611-y
Migration from HL7 CDA to FHIR in Infectious Disease System of Estonia,Bossenko I.; Linna K.; Piho G.; Ross P.,2022,10.3233/SHTI220998
How Image Exchange Breaks Down: the Image Library Perspective,Roth C.J.; Harten H.H.; Dewey M.; Dennison D.K.,2022,10.1007/s10278-022-00684-x
GARDE: A standards-based clinical decision support platform for identifying population health management cohorts,Bradshaw R.L.; Kawamoto K.; Kaphingst K.A.; Kohlmann W.K.; Hess R.; Flynn M.C.; Nanjo C.J.; Warner P.B.; Shi J.; Morgan K.; Kimball K.; Ranade-Kharkar P.; Ginsburg O.; Goodman M.; Chambers R.; Mann D.; Narus S.P.; Gonzalez J.; Loomis S.; Chan P.; Monahan R.; Borsato E.P.; Shields D.E.; Martin D.K.; Kessler C.M.; Del Fiol G.,2022,10.1093/jamia/ocac028
