"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link"
"Khalifa A.; Freimuth R.R.","Khalifa, Aly (58254452100); Freimuth, Robert R. (6603368370)","58254452100; 6603368370","Representing NIH Genetic Test Registry Data in the FHIR Genomic Study Resource","2023","10.3233/SHTI230515","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164230865&doi=10.3233%2fSHTI230515&partnerID=40&md5=26b9f2779d2c9bdabf45ee771884e256"
"Löbe M.; Draeger C.; Strübing A.; Palm J.; Meineke F.A.; Winter A.","Löbe, Matthias (55938448500); Draeger, Christian (58264565500); Strübing, Alexander (13610294900); Palm, Julia (57222423656); Meineke, Frank A. (6508217583); Winter, Alfred (7202642905)","55938448500; 58264565500; 13610294900; 57222423656; 6508217583; 7202642905","Pitfalls in Analyzing FHIR Data from Different University Hospitals","2023","10.3233/SHTI230706","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170627966&doi=10.3233%2fSHTI230706&partnerID=40&md5=b7a99d5f7ab4d41122828c285a190bf0"
"","","","Proceedings of 2023 The 11th International Conference on Information Technology: IoT and Smart City, ICIT 2023","2023","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188315295&partnerID=40&md5=49bd77ee3c3c2c13d6fa01229eb40312"
"Nichols S.; Laffin B.; Parisot C.","Nichols, Steven (57222720073); Laffin, Bruno (58259281700); Parisot, Charles (7004148270)","57222720073; 58259281700; 7004148270","Initial Experience of 10 Imaging Vendors with the IHE SHARAZONE: a New Multivendor Peer-to-Peer Test Service for DICOM Objects","2023","10.1007/s10278-023-00881-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165607977&doi=10.1007%2fs10278-023-00881-2&partnerID=40&md5=ba5dbc49451321fc18bc4910ae3e65a0"
"Furner B.; Cheng A.; Desai A.V.; Benedetti D.J.; Friedman D.L.; Wyatt K.D.; Watkins M.; Volchenboum S.L.; Cohn S.L.","Furner, Brian (57023849000); Cheng, Alex (57195465115); Desai, Ami V. (56188791700); Benedetti, Daniel J. (57216493044); Friedman, Debra L. (7402079752); Wyatt, Kirk D. (55823933600); Watkins, Michael (58816828700); Volchenboum, Samuel L. (6506930602); Cohn, Susan L. (7201847587)","57023849000; 57195465115; 56188791700; 57216493044; 7402079752; 55823933600; 58816828700; 6506930602; 7201847587","Extracting Electronic Health Record Neuroblastoma Treatment Data with High Fidelity Using the REDCap Clinical Data Interoperability Services Module","2024","10.1200/CCI.24.00009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194998113&doi=10.1200%2fCCI.24.00009&partnerID=40&md5=a4d429c5580dc4f869f7a2d1eacd28f1"
"Mauricio D.; Llanos-Colchado P.C.; Cutipa-Salazar L.S.; Castañeda P.; Chuquimbalqui-Maslucán R.; Rojas-Mezarina L.; Castillo-Sequera J.L.","Mauricio, David (55906672000); Llanos-Colchado, Paulo César (58938775400); Cutipa-Salazar, Leandro Sebastián (58938574400); Castañeda, Pedro (58952459200); Chuquimbalqui-Maslucán, Robert (58933853700); Rojas-Mezarina, Leonardo (48861939900); Castillo-Sequera, José Luis (58644043900)","55906672000; 58938775400; 58938574400; 58952459200; 58933853700; 48861939900; 58644043900","Electronic Health Record Interoperability System in Peru Using Blockchain","2024","10.3991/ijoe.v20i03.44507","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187639053&doi=10.3991%2fijoe.v20i03.44507&partnerID=40&md5=3dbc34725b14fbdb8438b59d573b6dd9"
"Wang E.; Tayebi P.; Song Y.-T.","Wang, Erdan (58549409900); Tayebi, Pouria (58549284100); Song, Yeong-Tae (14016516800)","58549409900; 58549284100; 14016516800","Cloud-Based Digital Twins’ Storage in Emergency Healthcare","2023","10.1007/s44227-023-00011-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169090661&doi=10.1007%2fs44227-023-00011-y&partnerID=40&md5=b0cf5d771467b2e3580c6e462586bbf3"
"Anderson C.; Algorri M.; Abernathy M.J.","Anderson, Craig (57720769700); Algorri, Marquerita (57215081021); Abernathy, Michael J. (57198886914)","57720769700; 57215081021; 57198886914","Real-time algorithmic exchange and processing of pharmaceutical quality data and information","2023","10.1016/j.ijpharm.2023.123342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171467368&doi=10.1016%2fj.ijpharm.2023.123342&partnerID=40&md5=bc2a5609a34fbc5e3fbb9b432f746b32"
"Kokrehel G.; Bilicki V.","Kokrehel, Grácián (57576431900); Bilicki, Vilmos (6503856058)","57576431900; 6503856058","The Influence of the Nonfunctional Requirements on the Data Model","2024","10.14232/actacyb.299253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201378781&doi=10.14232%2factacyb.299253&partnerID=40&md5=283d41d9102d30d97abe55c1d84f537a"
"Namli T.; Anıl Sınacı A.; Gönül S.; Herguido C.R.; Garcia-Canadilla P.; Muñoz A.M.; Esteve A.V.; Ertürkmen G.B.L.","Namli, Tuncay (25653328900); Anıl Sınacı, Ali (57793270500); Gönül, Suat (55389662200); Herguido, Cristina Ruiz (59258240700); Garcia-Canadilla, Patricia (54388912000); Muñoz, Adriana Modrego (59257809200); Esteve, Arnau Valls (57795812500); Ertürkmen, Gökçe Banu Laleci (57484670100)","25653328900; 57793270500; 55389662200; 59258240700; 54388912000; 59257809200; 57795812500; 57484670100","A scalable and transparent data pipeline for AI-enabled health data ecosystems","2024","10.3389/fmed.2024.1393123","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201101647&doi=10.3389%2ffmed.2024.1393123&partnerID=40&md5=b6e37ea68e9cfc634123276bcc4537c2"
"Przysucha M.; Hüsers J.; Liberman D.; Kersten O.; Schlüter A.; Fraas S.; Busch D.; Moelleken M.; Erfurt-Berge C.; Dissemond J.; Hübner U.","Przysucha, Mareike (56901394900); Hüsers, Jens (56072061100); Liberman, Daniil (58572157800); Kersten, Oliver (58572192500); Schlüter, Aphrodite (58572112400); Fraas, Sebastian (58572192600); Busch, Dorothee (57219713066); Moelleken, Maurice (57201117205); Erfurt-Berge, Cornelia (27967731700); Dissemond, Joachim (7006794402); Hübner, Ursula (23496620100)","56901394900; 56072061100; 58572157800; 58572192500; 58572112400; 58572192600; 57219713066; 57201117205; 27967731700; 7006794402; 23496620100","Design and Implementation of an ETLProcess to Transfer Wound-Related Data into a Standardized Common Data Model","2023","10.3233/SHTI230723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170628264&doi=10.3233%2fSHTI230723&partnerID=40&md5=dd6b57782630b6f63b40fe8b39707aac"
"Deady M.; Duncan R.; Jones L.D.; Sang A.; Goodness B.; Pandey A.; Cho S.; Forshee R.A.; Anderson S.A.; Ezzeldin H.","Deady, Matthew (57725369700); Duncan, Ray (7401604918); Jones, Lance D. (59225423600); Sang, Arianna (59225442700); Goodness, Brian (57039092400); Pandey, Abhishek (58238138700); Cho, Sylvia (56727060400); Forshee, Richard A. (6602589602); Anderson, Steven A. (35214478200); Ezzeldin, Hussein (15076846500)","57725369700; 7401604918; 59225423600; 59225442700; 57039092400; 58238138700; 56727060400; 6602589602; 35214478200; 15076846500","Data quality and timeliness analysis for post-vaccination adverse event cases reported through healthcare data exchange to FDA BEST pilot platform","2024","10.3389/fpubh.2024.1379973","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199021642&doi=10.3389%2ffpubh.2024.1379973&partnerID=40&md5=9ea85cd371c8feba1793ba33e4456cbc"
"Zhang S.; Benis N.; Cornet R.","Zhang, Shuxin (57797279700); Benis, Nirupama (55097083500); Cornet, Ronald (57201825238)","57797279700; 55097083500; 57201825238","Automated approach for quality assessment of RDF resources","2023","10.1186/s12911-023-02182-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158915664&doi=10.1186%2fs12911-023-02182-8&partnerID=40&md5=9fcde26899e36a8da04027fc449c7775"
"Anand G.; Sadhna D.","Anand, Gaurav (57219529030); Sadhna, Divya (56648117400)","57219529030; 56648117400","Electronic health record interoperability using FHIR and blockchain: A bibliometric analysis and future perspective","2023","10.4103/picr.picr_272_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177185299&doi=10.4103%2fpicr.picr_272_22&partnerID=40&md5=8455493c4ff9df1c5d631cb39a2ff48b"
"Francisco M.; Marques J.L.B.","Francisco, Maicon (58867544400); Marques, Jefferson Luiz Brum (9251044400)","58867544400; 9251044400","Use of a HAPI FHIR Server and Development of a Multi-user Web Interface for Visualization and Analysis of Data from Patients with Diabetes Mellitus","2024","10.1007/978-3-031-49410-9_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184282129&doi=10.1007%2f978-3-031-49410-9_9&partnerID=40&md5=c9eebe0992da85ab3882edc05d06a873"
"Stellmach C.; Hopff S.M.; Jaenisch T.; de Miranda S.M.N.; Rinaldi E.; Anton G.; Appel K.; Blaschke S.; Bröhl I.; Erber J.; Fiedler K.; Geisler R.; Heuschmann P.U.; Illig T.; Kraus M.; Krefting D.; Reese J.-P.; Scherer M.; Vehreschild J.J.; Vehreschild M.J.G.T.; Wolf L.; Dellacasa C.; Puskaric M.; Osmo T.; Rossi E.; Gorska A.; Koll C.E.M.; Maxwell L.; Hufstedler H.; Tobian F.","Stellmach, Caroline (57225175424); Hopff, Sina Marie (57218948930); Jaenisch, Thomas (35739002500); de Miranda, Susana Marina Nunes (57257239200); Rinaldi, Eugenia (57526648900); Anton, Gabriele (56406967100); Appel, Katharina (57773167800); Blaschke, Sabine (57008885000); Bröhl, Isabel (58572185500); Erber, Johanna (57211139048); Fiedler, Karin (58572173600); Geisler, Ramsia (57221749378); Heuschmann, Peter U. (6701753715); Illig, Thomas (6701823086); Kraus, Monika (57772644800); Krefting, Dagmar (23004694400); Reese, Jens-Peter (23006267400); Scherer, Margarete (57773682500); Vehreschild, Jörg Janne (14523473100); Vehreschild, Maria J.G.T. (54080553200); Wolf, Luise (36571050200); Dellacasa, Chiara (6508353955); Puskaric, Miroslav (58166235700); Osmo, Thomas (58165809300); Rossi, Elisa (56725898300); Gorska, Anna (57190285887); Koll, Carolin E.M. (58100340300); Maxwell, Lauren (35095344100); Hufstedler, Heather (57223134647); Tobian, Frank (57212675506)","57225175424; 57218948930; 35739002500; 57257239200; 57526648900; 56406967100; 57773167800; 57008885000; 58572185500; 57211139048; 58572173600; 57221749378; 6701753715; 6701823086; 57772644800; 23004694400; 23006267400; 57773682500; 14523473100; 54080553200; 36571050200; 6508353955; 58166235700; 58165809300; 56725898300; 57190285887; 58100340300; 35095344100; 57223134647; 57212675506","Creation of Standardized Common Data Elements for Diagnostic Tests in Infectious Disease Studies: Semantic and Syntactic Mapping","2024","10.2196/50049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195628851&doi=10.2196%2f50049&partnerID=40&md5=e33f42a40e14f83a28e908296e98ce73"
"Adhoni Z.A.; Narayan D.L.","Adhoni, Zameer Ahmed (56039372000); Narayan, Dayanand Lal (56866208800)","56039372000; 56866208800","Orchestration Framework Based on Revocable Dynamic Hash Table for Dynamic Access of Data in Multi-Cloud Environments","2024","10.22266/IJIES2024.0831.58","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199693665&doi=10.22266%2fIJIES2024.0831.58&partnerID=40&md5=760e102522de5c9a4545fde02a9f837e"
"Scheible R.; Alkier D.; Wendroth J.; Mayer J.; Boeker M.","Scheible, Raphael (57201210392); Alkier, David (58477770800); Wendroth, Justus (58477732000); Mayer, Julian (58477616800); Boeker, Martin (24331040500)","57201210392; 58477770800; 58477732000; 58477616800; 24331040500","FHIR DataProvider for ReactAdmin: Leveraging User Interface Creation for Medical Web Applications","2023","10.3233/SHTI230436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164230640&doi=10.3233%2fSHTI230436&partnerID=40&md5=b390ed0411a457a3c91cf95cba16467a"
"Alper B.S.; Dehnbostel J.; Shahin K.; Ojha N.; Khanna G.; Tignanelli C.J.","Alper, Brian S. (7005178673); Dehnbostel, Joanne (37033693100); Shahin, Khalid (57221843800); Ojha, Neeraj (58191975600); Khanna, Gopal (58192135000); Tignanelli, Christopher J. (57193129766)","7005178673; 37033693100; 57221843800; 58191975600; 58192135000; 57193129766","Striking a match between FHIR-based patient data and FHIR-based eligibility criteria","2023","10.1002/lrh2.10368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153204471&doi=10.1002%2flrh2.10368&partnerID=40&md5=e48020904c2fab64d9c8943f3db3430a"
"Guinez-Molinos S.; Espinoza S.; Andrade J.; Medina A.","Guinez-Molinos, Sergio (24472840300); Espinoza, Sonia (58910397000); Andrade, Jose (57221809602); Medina, Alejandro (58910397100)","24472840300; 58910397000; 57221809602; 58910397100","Design and Development of Learning Management System Huemul for Teaching Fast Healthcare Interoperability Resource: Algorithm Development and Validation Study","2024","10.2196/45413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186185337&doi=10.2196%2f45413&partnerID=40&md5=26661fc04144b31529fb29aef942bfc3"
"Marceglia S.; Manzelli V.; Caruso A.; Prenassi M.; Prandin R.; Savino C.; Tacconi D.; Ferrucci R.; Conti C.; Candiani G.; Toraldo C.; Judica E.; Corbo M.; Masiero M.; Pravettoni G.","Marceglia, Sara (22035883100); Manzelli, Vania (58283513200); Caruso, Annamaria (58283513100); Prenassi, Marco (57203982215); Prandin, Roberto (58095495000); Savino, Chiara (57190436675); Tacconi, David (58678381200); Ferrucci, Roberta (23484962100); Conti, Costanza (35781657400); Candiani, Giulia (57194571324); Toraldo, Cristiano (58678411800); Judica, Elda (57211161993); Corbo, Massimo (7006723926); Masiero, Marianna (55347475000); Pravettoni, Gabriella (16553315000)","22035883100; 58283513200; 58283513100; 57203982215; 58095495000; 57190436675; 58678381200; 23484962100; 35781657400; 57194571324; 58678411800; 57211161993; 7006723926; 55347475000; 16553315000","PainRE-Life: A FHIR Based Telemonitoring Ecosystem for the Management of Patients with Chronic Pain","2023","10.3233/SHTI230773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175585423&doi=10.3233%2fSHTI230773&partnerID=40&md5=ed21f6e1796c807c6b46171832b0da7c"
"Norouzi S.; Galavi Z.; Ahmadian L.","Norouzi, Somaye (57204605697); Galavi, Zahra (57715689700); Ahmadian, Leila (24330777600)","57204605697; 57715689700; 24330777600","Identifying the data elements and functionalities of clinical decision support systems to administer medication for neonates and pediatrics: a systematic literature review","2023","10.1186/s12911-023-02355-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176945785&doi=10.1186%2fs12911-023-02355-5&partnerID=40&md5=6aa85176d983b03357430a25954e4051"
"Netzband S.; Ott K.; Auer F.; Kramer F.","Netzband, Steffen (57419870600); Ott, Katharina (58477606200); Auer, Florian (57200856991); Kramer, Frank (55340731000)","57419870600; 58477606200; 57200856991; 55340731000","Evaluation of the Availability of Nursing Quality Indicators in German FHIR Implementations","2023","10.3233/SHTI230488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164231616&doi=10.3233%2fSHTI230488&partnerID=40&md5=79b95a4750ac9af8d12573ae44260d6a"
"Balaskas G.; Papadopoulos H.; Korakis A.","Balaskas, George (58500814000); Papadopoulos, Homer (18635002900); Korakis, Antonis (56407147400)","58500814000; 18635002900; 56407147400","Leveraging Large Language Models for Simplified Patient Summary Generation, Literature Retrieval and Medical Information Summarization: A Health CASCADE Study","2024","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199756484&partnerID=40&md5=2a56c9ef468c7da4b72dd0a91b09b40d"
"Hatta Y.; Hayashi T.; Narita M.","Hatta, Yasuhide (58314370800); Hayashi, Tetsuhiro (58315114100); Narita, Maoko (58315366400)","58314370800; 58315114100; 58315366400","The Concept of a Healthcare AI Platform","2023","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161990696&partnerID=40&md5=e39005b87b53fc632069ca0601b1a632"
"Latorre F.; Hawks C.E.; Colmenares B.; Verma D.; Gil M.; Sala N.","Latorre, Fernando (58477602400); Hawks, Claudia E. (57188881102); Colmenares, Bruno (58477640600); Verma, Deepika (57210705968); Gil, Marisa (58477796900); Sala, Nuria (58477755300)","58477602400; 57188881102; 58477640600; 57210705968; 58477796900; 58477755300","Unified Identification Protocol for Cross-Border Healthcare","2023","10.3233/SHTI230752","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175586758&doi=10.3233%2fSHTI230752&partnerID=40&md5=dc256deb8e50cbafcf2a81da68014cb8"
"Sharma D.K.; Prud'hommeaux E.; Booth D.; Nanjo C.; Jiang G.","Sharma, Deepak K. (55315729600); Prud'hommeaux, Eric (55978154500); Booth, David (57196803611); Nanjo, Claude (21734740200); Jiang, Guoqian (55486706700)","55315729600; 55978154500; 57196803611; 21734740200; 55486706700","Shape Expressions (ShEx) schemas for the FHIR R5 specification","2023","10.1016/j.jbi.2023.104534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177738014&doi=10.1016%2fj.jbi.2023.104534&partnerID=40&md5=c0a34bd119ab0977fe7f3856cee78729"
"Nguyen T.-N.; Duong T.-T.; Omer H.; Sulieman A.; Bradley D.A.","Nguyen, Thanh-Nghia (57210107865); Duong, Thanh-Tai (57194330291); Omer, Hiba (56050693900); Sulieman, Abdelmoneim (22942334700); Bradley, David A. (7403122642)","57210107865; 57194330291; 56050693900; 22942334700; 7403122642","The Design and Construction of a 12-Channel Electrocardiogram Device Developed on an ADS1293 Chip Platform","2023","10.3390/electronics12112389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161507207&doi=10.3390%2felectronics12112389&partnerID=40&md5=2d612a19890a8d26a8cbd870df738754"
"Edayan J.M.; Gallemit A.J.; Sacala N.E.; Palmer X.-L.; Potter L.; Rarugal J.; Velasco L.C.","Edayan, Jay Mark (58939560300); Gallemit, Arthon Jon (58939498500); Sacala, Niña Eunice (58939352900); Palmer, Xavier-Lewis (55904982700); Potter, Lucas (57194493803); Rarugal, Junil (58939438200); Velasco, Lemuel Clark (57189095952)","58939560300; 58939498500; 58939352900; 55904982700; 57194493803; 58939438200; 57189095952","Integration technologies in laboratory information systems: A systematic review","2024","10.1016/j.imu.2024.101566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200598036&doi=10.1016%2fj.imu.2024.101566&partnerID=40&md5=dc0ace5f213e208451ceafde0b29d561"
"Falkenhein I.; Bernhardt B.; Gradwohl S.; Brandl M.; Hussein R.; Hanke S.","Falkenhein, Iris (58477819100); Bernhardt, Bianca (58477778800); Gradwohl, Sonja (58477548900); Brandl, Michael (58477778900); Hussein, Rada (57532920800); Hanke, Sten (56246089700)","58477819100; 58477778800; 58477548900; 58477778900; 57532920800; 56246089700","Wearable Device Health Data Mapping to Open mHealth and FHIR Data Formats","2023","10.3233/SHTI230500","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164231043&doi=10.3233%2fSHTI230500&partnerID=40&md5=eaba71c8d4bd4deaa39f501a757e423f"
