"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link"
"Haarbrandt B.; Schreiweis B.; Rey S.; Sax U.; Scheithauer S.; Rienhoff O.; Knaup-Gregori P.; Bavendiek U.; Dieterich C.; Brors B.; Kraus I.; Thoms C.M.; Jäger D.; Ellenrieder V.; Bergh B.; Yahyapour R.; Eils R.; Consortium H.; Marschollek M.","Haarbrandt, Birger (56002551600); Schreiweis, Björn (55562120100); Rey, Sabine (23475090000); Sax, Ulrich (8956991900); Scheithauer, Simone (8767370800); Rienhoff, Otto (55915353100); Knaup-Gregori, Petra (6701560333); Bavendiek, Udo (6603181145); Dieterich, Christoph (7004115873); Brors, Benedikt (6701770436); Kraus, Inga (57204315584); Thoms, Caroline Marieken (57204326071); Jäger, Dirk (7005584966); Ellenrieder, Volker (6701751135); Bergh, Björn (6701419251); Yahyapour, Ramin (15066204200); Eils, Roland (7003976942); Consortium, HiGHmed (57204320525); Marschollek, Michael (22734965900)","56002551600; 55562120100; 23475090000; 8956991900; 8767370800; 55915353100; 6701560333; 6603181145; 7004115873; 6701770436; 57204315584; 57204326071; 7005584966; 6701751135; 6701419251; 15066204200; 7003976942; 57204320525; 22734965900","HiGHmed - An Open Platform Approach to Enhance Care and Research across Institutional Boundaries","2018","10.3414/ME18-02-0002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053293316&doi=10.3414%2fME18-02-0002&partnerID=40&md5=6de64d5cb5dec316276db67e65e51681"
"Nan S.; Tang T.; Feng H.; Wang Y.; Li M.; Lu X.; Duan H.","Nan, Shan (36131935400); Tang, Tianhua (57220599458); Feng, Hongshuo (57217122612); Wang, Yijie (57226656416); Li, Mengyang (57210809597); Lu, Xudong (55687460600); Duan, Huilong (7102630467)","36131935400; 57220599458; 57217122612; 57226656416; 57210809597; 55687460600; 7102630467","A computer-interpretable guideline for COVID-19: Rapid development and dissemination","2020","10.2196/21628","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097468514&doi=10.2196%2f21628&partnerID=40&md5=dc2176074b847f648103ba010c60b397"
"Oliveira D.; Miranda R.; Abreu N.; Leuschner P.; Abelha A.; Santos M.; Machado J.","Oliveira, Daniela (57212500652); Miranda, Rui (57211804745); Abreu, Nuno (57201582091); Leuschner, Pedro (35364756800); Abelha, António (6506287527); Santos, Manuel (57203612534); Machado, José (57943272100)","57212500652; 57211804745; 57201582091; 35364756800; 6506287527; 57203612534; 57943272100","Management of a pandemic based on an openEHR approach","2020","10.1016/j.procs.2020.10.072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099877973&doi=10.1016%2fj.procs.2020.10.072&partnerID=40&md5=3da6d21c32322c5623b9f10c2a037f49"
"Rubí J.N.S.; Gondim P.R.L.","Rubí, Jesús N. S. (57211332320); Gondim, Paulo R. L. (25928452400)","57211332320; 25928452400","IoMT platform for pervasive healthcare data aggregation, processing, and sharing based on oneM2M and openEHR","2019","10.3390/s19194283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073539322&doi=10.3390%2fs19194283&partnerID=40&md5=f605439c3d9c4b6c2f9c20a618eba880"
"Sousa M.; Ferreira D.; Santos-Pereira C.; Bacelar G.; Frade S.; Pestana O.; Cruz-Correia R.","Sousa, Mariana (57201948429); Ferreira, Duarte (56890503200); Santos-Pereira, Cátia (55246517000); Bacelar, Gustavo (57201945135); Frade, Samuel (55948708500); Pestana, Olívia (56926787100); Cruz-Correia, Ricardo (8849507000)","57201948429; 56890503200; 55246517000; 57201945135; 55948708500; 56926787100; 8849507000","OpenEHR based systems and the general data protection regulation (GDPR)","2018","10.3233/978-1-61499-852-5-91","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046551418&doi=10.3233%2f978-1-61499-852-5-91&partnerID=40&md5=bac15b90dddd719b71e30e3c057983d0"
"Gupta V.; Sachdeva S.; Bhalla S.","Gupta, Vagisha (57220545477); Sachdeva, Shelly (35956861000); Bhalla, Subhash (7005994808)","57220545477; 35956861000; 7005994808","A Novel Deep Similarity Learning Approach to Electronic Health Records Data","2020","10.1109/ACCESS.2020.3037710","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097332131&doi=10.1109%2fACCESS.2020.3037710&partnerID=40&md5=252f133951fd410aa02cf4bdb2418613"
"Li B.; Tsui R.","Li, Bei (57200501084); Tsui, Rich (7006389381)","57200501084; 7006389381","How to Improve the Reuse of Clinical Data - OpenEHR and OMOP CDM","2020","10.1088/1742-6596/1624/3/032041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097350675&doi=10.1088%2f1742-6596%2f1624%2f3%2f032041&partnerID=40&md5=1c9b8c5bff579a0b9299b734db1d5dd5"
"Reis L.F.; Ferreira D.G.; Maranhao P.A.; Cruz-Correia R.; Vieira-Marques P.","Reis, Luis Filipe (57156697900); Ferreira, Duarte Goncalves (56890503200); Maranhao, Priscila Alves (35750421100); Cruz-Correia, Ricardo (8849507000); Vieira-Marques, Pedro (15623423100)","57156697900; 56890503200; 35750421100; 8849507000; 15623423100","Integration through mapping - An OpenEHR based approach for research oriented integration of health information systems","2018","10.23919/CISTI.2018.8399258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049901964&doi=10.23919%2fCISTI.2018.8399258&partnerID=40&md5=46f1bb3205fc51ae9f873169c55d6ae1"
"Hak F.; Guimarães T.; Abelha A.; Santos M.","Hak, Francini (57216954006); Guimarães, Tiago (56028519600); Abelha, António (6506287527); Santos, Manuel (57203612534)","57216954006; 56028519600; 6506287527; 57203612534","Clinical Decision Support Using Open Data","2020","10.1007/978-3-030-45697-9_47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085471593&doi=10.1007%2f978-3-030-45697-9_47&partnerID=40&md5=fd3daed80212f6fa26b53873d1a2ff53"
"Wulff A.; Mast M.; Hassler M.; Montag S.; Marschollek M.; Jack T.","Wulff, Antje (57201981959); Mast, Marcel (57219567424); Hassler, Marcus (57219567659); Montag, Sara (57209473763); Marschollek, Michael (22734965900); Jack, Thomas (7005552947)","57201981959; 57219567424; 57219567659; 57209473763; 22734965900; 7005552947","Designing an openEHR-Based Pipeline for Extracting and Standardizing Unstructured Clinical Data Using Natural Language Processing","2020","10.1055/s-0040-1716403","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093944033&doi=10.1055%2fs-0040-1716403&partnerID=40&md5=d059c00b4966cac1a71b8a201fccdc12"
"Fechner M.; Brix T.J.; Hardt T.; Oehm J.; Dugas M.; Storck M.","Fechner, Maximilian (57217244911); Brix, Tobias J. (56545379300); Hardt, Tobias (57210799819); Oehm, Johannes (57217245076); Dugas, Martin (55550317000); Storck, Michael (56427743100)","57217244911; 56545379300; 57210799819; 57217245076; 55550317000; 56427743100","Evaluation of openEHR repositories regarding standard compliance","2020","10.3233/SHTI200229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086886188&doi=10.3233%2fSHTI200229&partnerID=40&md5=68b6a17f2b3a3d0269c1de9d9a2706d7"
"Sun B.; Zhang F.; Li J.; Yang Y.; Diao X.; Zhao W.; Shu T.","Sun, Bo (57221919849); Zhang, Fei (57221913449); Li, Jing (59081702700); Yang, Yicheng (57210927817); Diao, Xiaolin (57202804485); Zhao, Wei (57157883700); Shu, Ting (57201562401)","57221919849; 57221913449; 59081702700; 57210927817; 57202804485; 57157883700; 57201562401","Using NLP in openEHR archetypes retrieval to promote interoperability: a feasibility study in China","2021","10.1186/s12911-021-01554-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109750157&doi=10.1186%2fs12911-021-01554-2&partnerID=40&md5=56d7cd39ee21e7512bc03ad6f010ec4e"
"Moner D.; Maldonado J.A.; Robles M.","Moner, David (16175977600); Maldonado, José Alberto (7102839727); Robles, Montserrat (22433851100)","16175977600; 7102839727; 22433851100","Archetype modeling methodology","2018","10.1016/j.jbi.2018.02.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042446892&doi=10.1016%2fj.jbi.2018.02.003&partnerID=40&md5=30ae1bcfd53147c0522b15dff2642e34"
"Rajput A.-M.; Alkarkoukly S.","Rajput, Abdul-Mateen (57220065232); Alkarkoukly, Samer (57224206983)","57220065232; 57224206983","An OpenEHR template with the integrated german LOINC terms","2021","10.3233/SHTI210371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238397&doi=10.3233%2fSHTI210371&partnerID=40&md5=fabf6aab1fc82c605d222006a6e3d243"
"Mascia C.; Frexia F.; Uva P.; Zanetti G.; Pireddu L.; Giacomelli G.; Jaeger-Schmidt C.; Tomczak A.; Schumacher S.; Kraecher F.; Eils R.; Ljosland Bakke S.; Leslie H.","Mascia, Cecilia (57204460142); Frexia, Francesca (12806326400); Uva, Paolo (6506511066); Zanetti, Gianluigi (57197321160); Pireddu, Luca (57203183373); Giacomelli, Gideon (57217255152); Jaeger-Schmidt, Christina (57208082834); Tomczak, Aurelie (57217251657); Schumacher, Simon (57217256655); Kraecher, Florian (57217249872); Eils, Roland (7003976942); Ljosland Bakke, Silje (57024014500); Leslie, Heather (36818513600)","57204460142; 12806326400; 6506511066; 57197321160; 57203183373; 57217255152; 57208082834; 57217251657; 57217256655; 57217249872; 7003976942; 57024014500; 36818513600","The openEHR Genomics Project to the memory of Gianluigi Zanetti","2020","10.3233/SHTI200199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086912086&doi=10.3233%2fSHTI200199&partnerID=40&md5=0c51f30158e4b15a1cc3a4b4d38029ac"
"Sundvall E.; Terner A.; Broberg H.; Gillespie C.","Sundvall, Erik (6505976243); Terner, Annika (56638395000); Broberg, Helen (7003967424); Gillespie, Carrick (57210803131)","6505976243; 56638395000; 7003967424; 57210803131","Configuration of input forms in EHR systems using spreadsheets, openEHR archetypes and templates","2019","10.3233/SHTI190645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071429883&doi=10.3233%2fSHTI190645&partnerID=40&md5=a04ab58d7141708f2d72c21beeff0e7c"
"Maranhão P.A.; Bacelar-Silva G.M.; Ferreira D.N.G.; Calhau C.; Vieira-Marques P.; Cruz-Correia R.J.","Maranhão, Priscila Alves (35750421100); Bacelar-Silva, Gustavo Marísio (49862702700); Ferreira, Duarte Nuno Gonçalves (56890503200); Calhau, Conceição (6701578877); Vieira-Marques, Pedro (15623423100); Cruz-Correia, Ricardo João (8849507000)","35750421100; 49862702700; 56890503200; 6701578877; 15623423100; 8849507000","Nutrigenomic Information in the openEHR Data Set","2018","10.1055/s-0038-1635115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050997073&doi=10.1055%2fs-0038-1635115&partnerID=40&md5=86e52ca2808f9386afd9dd1f438df2d0"
"Purkayastha S.; Allam R.; Maity P.; Gichoya J.W.","Purkayastha, Saptarshi (57207539125); Allam, Roshini (57210284382); Maity, Pallavi (57204927870); Gichoya, Judy W. (55805424500)","57207539125; 57210284382; 57204927870; 55805424500","Comparison of open-source electronic health record systems based on functional and user performance criteria","2019","10.4258/hir.2019.25.2.89","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070229985&doi=10.4258%2fhir.2019.25.2.89&partnerID=40&md5=b11ed98d4827fbbd6c7c00cedada3098"
"Maranhão P.A.; Pereira A.M.; Calhau C.; Ravasco P.; Bozzetti F.; Laviano A.; Isenring L.; Bandera E.V.; B. Huhmann M.; Vieira-Marques P.; Cruz-Correia R.J.","Maranhão, Priscila A. (35750421100); Pereira, Ana Margarida (57222642430); Calhau, Conceição (6701578877); Ravasco, Paula (6602551513); Bozzetti, Federico (35463734000); Laviano, Alessandro (7005373351); Isenring, Liz (57210734762); Bandera, Elisa V. (6602672613); B. Huhmann, Maureen (57219199111); Vieira-Marques, Pedro (15623423100); Cruz-Correia, Ricardo J. (8849507000)","35750421100; 57222642430; 6701578877; 6602551513; 35463734000; 7005373351; 57210734762; 6602672613; 57219199111; 15623423100; 8849507000","Nutrition Information in Oncology — Extending the Electronic Patient-Record Data Set","2020","10.1007/s10916-020-01649-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091677466&doi=10.1007%2fs10916-020-01649-9&partnerID=40&md5=a1c70b42c4267a031de9c0694e790d51"
"Krastev E.; Kovatchev P.; Tcharaktchiev D.; Abanos S.","Krastev, Evgeniy (57192687961); Kovatchev, Petko (57217245256); Tcharaktchiev, Dimitar (6506570898); Abanos, Simeon (57217244893)","57192687961; 57217245256; 6506570898; 57217244893","Primary use case implementation of international patient summary on openehr platform","2020","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101175213&partnerID=40&md5=abe198cf09565054ac4d4fb54adff1fb"
"Gonçalves-Ferreira D.; Sousa M.; Bacelar-Silva G.M.; Frade S.; Antunes L.F.; Beale T.; Cruz-Correia R.","Gonçalves-Ferreira, Duarte (56890503200); Sousa, Mariana (57201948429); Bacelar-Silva, Gustavo M. (49862702700); Frade, Samuel (55948708500); Antunes, Luís Filipe (55971578000); Beale, Thomas (23988550900); Cruz-Correia, Ricardo (8849507000)","56890503200; 57201948429; 49862702700; 55948708500; 55971578000; 23988550900; 8849507000","Openehr and general data protection regulation: Evaluation of principles and requirements","2019","10.2196/medinform.9845","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102385145&doi=10.2196%2fmedinform.9845&partnerID=40&md5=d457f877d3d0f29f68cd9fe57b36a188"
"Ribeiro T.; Oliveira S.; Portela C.; Santos M.","Ribeiro, Tiago (57215517665); Oliveira, S�rgio (57197305977); Portela, Carlos (57194071672); Santos, Manuel (57203612534)","57215517665; 57197305977; 57194071672; 57203612534","Clinical workflows based on OpenEHR using BPM","2019","10.5220/0007878203520358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067420413&doi=10.5220%2f0007878203520358&partnerID=40&md5=0e08234e63108d3fa46f1cc58af71655"
"Zubke M.; Bott O.J.; Marschollek M.","Zubke, Maximilian (57210884990); Bott, Oliver J. (56505232100); Marschollek, Michael (22734965900)","57210884990; 56505232100; 22734965900","Using openEHR archetypes for automated extraction of numerical information from clinical narratives","2019","10.3233/SHTI190820","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071736964&doi=10.3233%2fSHTI190820&partnerID=40&md5=1a53d57902eb73567ce09780a9138de4"
"Silsand L.","Silsand, Line (55348908000)","55348908000","The ‘holy grail’ of interoperability of health information systems: Challenges and implications","2017","10.1007/978-3-319-64695-4_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028340064&doi=10.1007%2f978-3-319-64695-4_11&partnerID=40&md5=e8c71ab44ca568df05195155e6e0c77e"
"Orellana D.A.; Salas A.A.; Solarz P.F.; Ruiz L.M.; Rotger V.I.","Orellana, Diego A. (57190175376); Salas, Alberto A. (55990933900); Solarz, Pablo F. (55972888900); Ruiz, Luis Medina (57190176554); Rotger, Viviana I. (6602796789)","57190175376; 55990933900; 55972888900; 57190176554; 6602796789","Evaluation of a Framework to Implement Electronic Health Record Systems Based on the openEHR Standard","2016","10.1088/1742-6596/705/1/012046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978138709&doi=10.1088%2f1742-6596%2f705%2f1%2f012046&partnerID=40&md5=53b5fe671bb4a8bb4daa06d3ea7cd1c5"
"Lin C.-H.; Lo Y.-C.; Hung P.-Y.; Liou D.-M.","Lin, Ching-Heng (56347872200); Lo, Ying-Chih (54383618200); Hung, Pei-Yuan (57192383345); Liou, Der-Ming (7003450058)","56347872200; 54383618200; 57192383345; 7003450058","Building chronic kidney disease clinical practice guidelines using the openEHR guideline definition language","2016","10.3414/ME16-01-0005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005949918&doi=10.3414%2fME16-01-0005&partnerID=40&md5=830d32fefd1b7bfd262b43a5afff26f5"
"Cardoso de Moraes J.L.; de Souza W.L.; Pires L.F.; do Prado A.F.","Cardoso de Moraes, João Luís (57190299095); de Souza, Wanderley Lopes (35598774000); Pires, Luís Ferreira (7006556572); do Prado, Antonio Francisco (6701777695)","57190299095; 35598774000; 7006556572; 6701777695","A methodology based on openEHR archetypes and software agents for developing e-health applications reusing legacy systems","2016","10.1016/j.cmpb.2016.07.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979073471&doi=10.1016%2fj.cmpb.2016.07.013&partnerID=40&md5=29821086e093c84a57bc93ec8527e493"
"Kropf S.; Krücken P.; Mueller W.; Denecke K.","Kropf, Stefan (57023515900); Krücken, Peter (57191662457); Mueller, Wolf (7402125108); Denecke, Kerstin (24331428400)","57023515900; 57191662457; 7402125108; 24331428400","Structuring legacy pathology reports by openEHR archetypes to enable semantic querying","2017","10.3414/ME16-01-0073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019902113&doi=10.3414%2fME16-01-0073&partnerID=40&md5=1580d14b369e76c4bd700df5fea900ab"
"Pederson R.; Ellingsen G.","Pederson, Rune (57023494300); Ellingsen, Gunnar (6603056674)","57023494300; 6603056674","Interoperable Archetypes with a Three Folded Terminology Governance","2015","10.3233/978-1-61499-564-7-934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951999717&doi=10.3233%2f978-1-61499-564-7-934&partnerID=40&md5=ebbf003d55197716fae04cf7b5e73eb7"
"Karasev N.A.; Vasiljev V.A.; Maksimov A.I.; Molodov V.A.","Karasev, N.A. (57201662746); Vasiljev, V.A. (57201657147); Maksimov, A.I. (57201656686); Molodov, V.A. (57201657149)","57201662746; 57201657147; 57201656686; 57201657149","Organizational, legal and technological aspects of health information exchange","2017","10.23934/2223-9022-2017-6-1-52-57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045555851&doi=10.23934%2f2223-9022-2017-6-1-52-57&partnerID=40&md5=f9942928f177901f7c564f694cb88577"
"Ulriksen G.-H.","Ulriksen, Gro-Hilde (56728940100)","56728940100","How to involve the users in the large scale work with openEHR archetypes in Norway?","2017","10.1007/978-3-319-56535-4_74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018503290&doi=10.1007%2f978-3-319-56535-4_74&partnerID=40&md5=6484746df671f5b627a17a8c4bd67fcf"
"Nickerson D.P.; Atalag K.; de Bono B.; Hunter P.J.","Nickerson, David P. (7005755956); Atalag, Koray (6507195529); de Bono, Bernard (6505765429); Hunter, Peter J. (7201422778)","7005755956; 6507195529; 6505765429; 7201422778","The physiome project, openehr archetypes, and the digital patient","2016","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979004053&partnerID=40&md5=2a8256ad022a7121b8d881ac4e261392"
"Bharaj T.S.; Sachdeva S.; Bhalla S.","Bharaj, Tanveen Singh (57170504100); Sachdeva, Shelly (35956861000); Bhalla, Subhash (7005994808)","57170504100; 35956861000; 7005994808","AsthmaCheck: Multi-level modeling based health information system","2017","10.1007/978-3-319-57741-8_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018665258&doi=10.1007%2f978-3-319-57741-8_9&partnerID=40&md5=fac2656bdbb331588675d7c8270545f7"
"Oliveira D.; Coimbra A.; Miranda F.; Abreu N.; Leuschner P.; Machado J.; Abelha A.","Oliveira, Daniela (57212500652); Coimbra, Ana (57190065751); Miranda, Filipe (57212030049); Abreu, Nuno (57201582091); Leuschner, Pedro (35364756800); Machado, José (57943272100); Abelha, António (6506287527)","57212500652; 57190065751; 57212030049; 57201582091; 35364756800; 57943272100; 6506287527","New approach to an openEHR introduction in a portuguese healthcare facility","2018","10.1007/978-3-319-77700-9_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045320739&doi=10.1007%2f978-3-319-77700-9_21&partnerID=40&md5=6a27b6dfc2a5b4b098597344eb26de39"
